,attr1,attr2,attr3,attr4,attr1_avg,attr2_avg,attr3_avg,attr4_avg,attr1_name,attr2_name,attr3_name,attr4_name
24,1.0,1.0,1.0,1.0,0.999987274325,0.9855168229625,0.9960562990925,0.89348512012,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
25,1.0,1.0,1.0,1.0,0.99919375382,0.9821001724799999,0.9747363276875,0.8886973434075,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
26,1.0,1.0,1.0,1.0,0.9993329978525,0.981467949635,0.9990972602875,0.8795317365700001,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
27,1.0,1.0,1.0,1.0,0.9999863152475,0.9834893370050001,0.9895028033975,0.8915469015124999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
28,1.0,1.0,1.0,1.0,0.99998320255,0.98362450646,0.9992020184875,0.893571274645,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
29,1.0,1.0,1.0,1.0,0.999987786135,0.985812362645,0.999464771285,0.8942126444299999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
30,1.0,1.0,1.0,1.0,0.9999831950875,0.9834057664650001,0.999136658535,0.893501162345,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
31,1.0,1.0,1.0,1.0,0.9999861356425,0.9871188429,0.9894293384125,0.892627953795,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
32,1.0,1.0,1.0,1.0,0.99994744253,0.9868012430124999,0.9892306116675,0.8848271315075,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
33,1.0,1.0,0.0,0.0,0.9330666641850001,0.91524763421,0.62522224619725,0.76021932193,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Did not meet proficiency of Specific Models,Did not meet proficiency of Continuous Models
34,1.0,1.0,1.0,1.0,0.99997349003,0.98625698826,0.9984283992299999,0.8941218861900001,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
35,1.0,1.0,1.0,1.0,0.9999876100025,0.9871098881825,0.9984281788,0.8943510194925,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
36,1.0,1.0,1.0,1.0,0.999871669895,0.983451381065,0.982352929415,0.88521987976,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
37,1.0,1.0,1.0,1.0,0.9999656834549999,0.9868937910475001,0.99965121498,0.8894415420049999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
38,1.0,1.0,1.0,1.0,0.9998844533425,0.9863877421449999,0.8935705602025,0.8654621801725,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
39,1.0,1.0,1.0,1.0,0.996357575565,0.979747501235,0.9540034176625001,0.87758863846,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
40,1.0,1.0,1.0,1.0,0.9999819804775,0.9778656084499999,0.9902994583325,0.8907412556775001,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
41,1.0,1.0,1.0,1.0,0.99998779608,0.9871082459075,0.99965581278,0.89458155062,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
42,1.0,1.0,1.0,1.0,0.99979003543,0.97123631703,0.95312014574,0.8747444140225,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
43,1.0,1.0,1.0,1.0,0.999787905995,0.9865549877500001,0.99837375403,0.881093414925,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
44,1.0,1.0,1.0,1.0,0.99998287741,0.985235992215,0.9973564751975,0.89368628591,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
45,1.0,1.0,1.0,1.0,0.9999869512499999,0.9783629564125,0.9903394379425,0.8908741705375001,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
46,1.0,1.0,1.0,1.0,0.9999835347275,0.980408086785,0.9683540648350001,0.8870638057775,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
47,1.0,1.0,1.0,1.0,0.9999875078875,0.9855641441775,0.99735834761,0.8937740276075,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
48,1.0,1.0,1.0,1.0,0.9999810965175,0.9868278063824999,0.9894296139550001,0.8925504600299999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
49,1.0,1.0,1.0,1.0,0.999982473275,0.9815513182125,0.995016871675,0.8922786999625,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
50,1.0,1.0,1.0,1.0,0.9995560468075,0.9868160484774999,0.9984202801475,0.8942743780225,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
51,1.0,1.0,1.0,1.0,0.99998779608,0.9871082459075,0.99965581278,0.89458155062,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
52,1.0,1.0,1.0,1.0,0.9999876100025,0.9871098881825,0.9984281788,0.8943510194925,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
53,1.0,1.0,1.0,1.0,0.9999877843724999,0.9856295064874999,0.9994227953775,0.8941558057150001,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
54,1.0,1.0,1.0,1.0,0.9995068345825,0.9868265987125,0.989375518805,0.8925535804,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
55,1.0,1.0,1.0,1.0,0.9965982506275,0.9599740080725001,0.937365318095,0.86195827389,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
56,1.0,1.0,1.0,1.0,0.9999529889725,0.9865960365324999,0.999651182735,0.889355648795,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
57,1.0,1.0,1.0,1.0,0.999160367825,0.8853234100075,0.82009722774425,0.8480598413625,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
58,1.0,1.0,1.0,1.0,0.9921771619825,0.9707567273625,0.9510768353900001,0.8730170894525,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
59,1.0,1.0,1.0,1.0,0.99994744253,0.9868012430124999,0.9892306116675,0.8848271315075,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
60,1.0,1.0,1.0,1.0,0.999798272815,0.9843157331125,0.9996507634549999,0.8886903462525,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
61,1.0,1.0,1.0,1.0,0.999977398555,0.9799603445525,0.9683132998999999,0.8869461721774999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
62,1.0,1.0,1.0,1.0,0.9999832901825,0.9868163645825,0.9996558114225,0.894503262465,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
63,1.0,1.0,1.0,1.0,0.9999825686275,0.9851876929475,0.9960533474375,0.8933972137424999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
64,1.0,1.0,1.0,1.0,0.9999502819524999,0.9804006457875001,0.993211560075,0.8866079378424999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
65,1.0,1.0,1.0,1.0,0.99998779608,0.9871082459075,0.99965581278,0.89458155062,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
66,1.0,1.0,1.0,1.0,0.99994744253,0.9868012430124999,0.9892306116675,0.8848271315075,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
67,1.0,1.0,1.0,1.0,0.99954616904,0.981930532905,0.9991002050250001,0.8797717188799999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
68,1.0,1.0,1.0,1.0,0.9999819804775,0.9778656084499999,0.9902994583325,0.8907412556775001,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
69,1.0,1.0,1.0,1.0,0.998891484525,0.958811611315,0.892532701005,0.8686821806299999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
70,1.0,1.0,1.0,1.0,0.9999875078875,0.9855641441775,0.99735834761,0.8937740276075,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
71,1.0,1.0,1.0,1.0,0.9999646193249999,0.9791036055250001,0.9682347594775,0.886721991905,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
72,1.0,1.0,0.0,1.0,0.9996355745575001,0.9363937523825,0.7752841268075,0.8313781545825,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Did not meet proficiency of Specific Models,Proficient in Continuous Models
73,1.0,1.0,1.0,1.0,0.9999277284275,0.984593079625,0.9984284967,0.893678538765,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
74,1.0,1.0,1.0,1.0,0.999977398555,0.9799603445525,0.9683132998999999,0.8869461721774999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
75,1.0,1.0,1.0,1.0,0.9998990403325,0.9798895401725,0.9982840836,0.8847838286275,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
76,1.0,1.0,1.0,1.0,0.9999417831524999,0.98659108975,0.9811899600499999,0.8853730316674999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
77,1.0,1.0,1.0,1.0,0.99991518804,0.9821730954325,0.98251506943,0.8901930599125,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
78,1.0,1.0,0.0,0.0,0.9957434419825,0.86078961018,0.46048996314325,0.730132264725,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Did not meet proficiency of Specific Models,Did not meet proficiency of Continuous Models
79,1.0,1.0,1.0,1.0,0.996091408025,0.9731887879925,0.9957944992925,0.8818724994375,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
80,1.0,1.0,1.0,1.0,0.9946356078699999,0.9838567474525001,0.9983240328275,0.887375169915,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
81,1.0,1.0,1.0,1.0,0.99995228347,0.98659800046,0.9984085364525,0.889112077555,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
82,1.0,1.0,1.0,1.0,0.99954616904,0.981930532905,0.9991002050250001,0.8797717188799999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
83,1.0,1.0,1.0,1.0,0.996101109845,0.98357998162,0.9972008143475,0.8847395251925,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
84,1.0,1.0,1.0,1.0,0.9999244382125,0.98039967957,0.9960886233149999,0.892162272625,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
85,1.0,1.0,1.0,1.0,0.99998779608,0.9871082459075,0.99965581278,0.89458155062,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
86,1.0,1.0,1.0,1.0,0.9999830438799999,0.9868181218350001,0.9984282480325001,0.8942728260425,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
87,1.0,1.0,1.0,1.0,0.9999829015924999,0.9854417992975,0.997559538835,0.8937766084125,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
88,1.0,1.0,1.0,1.0,0.9999615894275,0.9843174928324999,0.999420970065,0.8938048376375,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
89,1.0,1.0,1.0,1.0,0.9998797092425,0.9857116023025,0.989294101135,0.8870302506550001,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
90,1.0,1.0,1.0,1.0,0.99995972076,0.9674796285125,0.94197367499,0.8803401745149999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
91,1.0,1.0,1.0,1.0,0.9999875078875,0.9855641441775,0.99735834761,0.8937740276075,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
92,1.0,1.0,1.0,1.0,0.9987799877325,0.9626015122075,0.9101122330075,0.8569953406199999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
93,1.0,1.0,1.0,1.0,0.99998779608,0.9871082459075,0.99965581278,0.89458155062,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
94,1.0,1.0,1.0,1.0,0.9999126771125,0.9857160050975,0.8948182517625001,0.8715953545349999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
95,1.0,1.0,1.0,1.0,0.99998287741,0.985235992215,0.9973564751975,0.89368628591,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
96,1.0,1.0,1.0,1.0,0.9999609909224999,0.986906138255,0.9892982939449999,0.887377566985,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
97,1.0,1.0,1.0,1.0,0.9999656834549999,0.9868937910475001,0.99965121498,0.8894415420049999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
98,1.0,1.0,1.0,1.0,0.9999810965175,0.9868278063824999,0.9894296139550001,0.8925504600299999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
99,1.0,1.0,1.0,1.0,0.99998325008,0.9853026463925001,0.9994223489324999,0.8940682895275001,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
100,1.0,1.0,1.0,1.0,0.9999467949424999,0.986609301565,0.9892976483525,0.8872922757699999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
101,1.0,1.0,1.0,1.0,0.99998325008,0.9853026463925001,0.9994223489324999,0.8940682895275001,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
102,1.0,1.0,1.0,1.0,0.9999875078875,0.9855641441775,0.99735834761,0.8937740276075,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
103,1.0,1.0,1.0,1.0,0.999987786135,0.985812362645,0.999464771285,0.8942126444299999,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
104,1.0,1.0,1.0,1.0,0.9999875078875,0.9855641441775,0.99735834761,0.8937740276075,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
105,1.0,1.0,1.0,1.0,0.99998325008,0.9853026463925001,0.9994223489324999,0.8940682895275001,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
106,1.0,1.0,1.0,1.0,0.99991518804,0.9821730954325,0.98251506943,0.8901930599125,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
107,1.0,1.0,1.0,1.0,0.9996617223625,0.9670954739225,0.952622515455,0.8820957744675,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
108,1.0,1.0,1.0,1.0,0.9998901874975,0.9778835907400001,0.842321537476,0.859257083845,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
109,1.0,1.0,1.0,1.0,0.9919794656325001,0.9845485039325,0.980762543195,0.872932322785,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
110,1.0,1.0,1.0,1.0,0.9997626094575001,0.9865687425525,0.9890663484825,0.87910854856,Proficient in Random Variables & Distributions,Proficient in Computing & Visualizing Distributions,Proficient in Specific Models,Proficient in Continuous Models
0,,,,,,,,,Did not meet proficiency of Random Variables & Distributions,Did not meet proficiency of Computing & Visualizing Distributions,Did not meet proficiency of Specific Models,Did not meet proficiency of Continuous Models
